*******************************************************************************************************************
*    Row   * Instance *       run *    subrun *     event *   toftime *     wcmom *   ckovadc *           evtTime *
*   104554 *        9 *    100993 *        32 *       705 * 43.639457 * 1140.1027 *        -5 * 1610822425.815927 *
*   104572 *        8 *    100993 *        32 *      4964 * 32.572780 * 971.12365 *        -5 * 1610822670.826542 *
*   104730 *       13 *    100993 *        34 *      6493 * 32.466762 * 1141.5151 *        -5 * 1610824558.440202 *
*   104838 *       18 *    100993 *        35 *     12967 * 46.107986 * 1066.4116 *        -5 * 1610825838.902696 *
*   104966 *        3 *    100993 *        37 *      4914 * 32.727829 * 1114.9852 *        -5 * 1610827179.009228 *
*   105694 *        3 *    100993 *        46 *      3644 * 32.505603 * 1117.8520 *        -5 * 1610835221.866295 *
*   106026 *        9 *    100994 *         0 *      3233 * 32.777401 * 841.85363 *        -5 * 1610839610.904644 *
*   106027 *       11 *    100994 *         0 *      3321 * 32.307376 * 1080.4233 *        -5 * 1610839612.017198 *
*   106070 *        7 *    100994 *         1 *      4118 * 32.904148 * 1052.0511 *        -5 * 1610840099.008436 *
*   106112 *        8 *    100994 *         2 *      3784 * 43.872875 * 1073.8792 *        -5 * 1610840646.767692 *
*   106145 *        1 *    100994 *         2 *     10595 * 47.219368 * 991.37475 *        -5 * 1610840950.566403 *
*   106167 *       10 *    100994 *         3 *      3777 * 32.610904 * 1072.7818 *        -5 * 1610841196.540745 *
*   106202 *        3 *    100994 *         3 *     11668 * 32.830429 * 1084.4698 *        -5 * 1610841560.687089 *
*   106210 *        2 *    100994 *         3 *     12933 * 32.726730 * 979.65875 *        -5 * 1610841621.204693 *
*   106222 *        2 *    100994 *         4 *      3825 * 32.923400 * 1091.3554 *        -5 * 1610841805.160261 *
*   106223 *       28 *    100994 *         4 *      3826 * 42.138504 * 1144.5612 *        -5 * 1610841805.206834 *
*   106224 *        6 *    100994 *         4 *      3898 * 32.436107 * 908.50647 *        -5 * 1610841806.530145 *
*   106226 *       36 *    100994 *         4 *      5357 * 32.810897 * 1175.2160 *        -5 * 1610841867.424579 *
*   106260 *       47 *    100994 *         4 *     10495 * 32.787494 * 1232.7182 *        -5 * 1610842109.637197 *
*   106262 *        1 *    100994 *         4 *     10498 * 33.542930 * 1126.6680 *        -5 * 1610842110.142135 *
*   106288 *       18 *    100994 *         4 *     14445 * 32.652607 * 1159.0410 *        -5 * 1610842292.901743 *
*   106299 *       15 *    100994 *         5 *      2404 * 32.923358 * 972.09765 *        -5 * 1610842415.302989 *
*   106307 *        3 *    100994 *         5 *      4858 * 32.898727 * 1001.4179 *        -5 * 1610842534.048046 *
*   106317 *        3 *    100994 *         5 *      7424 * 32.747386 * 922.46991 *        -5 * 1610842656.733519 *
*   106332 *        2 *    100994 *         5 *     12437 * 33.040699 * 894.42089 *        -5 * 1610842899.362616 *
*   106348 *        3 *    100994 *         6 *      2413 * 43.741363 * 1065.1494 *        -5 * 1610843206.173565 *
*   106350 *        3 *    100994 *         6 *      2478 * 32.893203 * 1063.1043 *        -5 * 1610843206.714367 *
*   106360 *        5 *    100994 *         6 *      5151 * 32.652843 * 1090.7569 *        -5 * 1610843326.893743 *
*   106370 *        6 *    100994 *         6 *      6619 * 32.676113 * 1122.9118 *        -5 * 1610843390.940281 *
*   106419 *       50 *    100994 *         7 *      2364 * 32.714050 * 1118.4156 *        -5 * 1610843878.781153 *
*   106500 *        5 *    100994 *         8 *      5156 * 32.421077 * 1129.7595 *        -5 * 1610844913.154957 *
*   106544 *        3 *    100994 *         8 *     14378 * 32.664787 * 1023.9256 *        -5 * 1610845341.326252 *
*   106588 *        8 *    100994 *         9 *      9459 * 32.950313 * 980.80261 *        -5 * 1610845827.700657 *
*   106725 *        3 *    100994 *        11 *       384 *  35.52425 * 1120.8900 *        -5 * 1610847166.842412 *
*   106756 *        5 *    100994 *        11 *      9110 * 32.771335 * 1071.5705 *        -5 * 1610847595.756812 *
*   106781 *       11 *    100994 *        11 *     16078 *  32.37957 * 1168.4799 *        -5 * 1610847957.925941 *
*   106822 *       13 *    100994 *        12 *      6386 * 32.635940 * 1124.2175 *        -5 * 1610848386.875609 *
*   106848 *        0 *    100994 *        12 *     11108 * 32.378692 * 1003.7923 *        -5 * 1610848628.999971 *
*   107093 *        0 *    100994 *        15 *     10776 * 32.861705 * 1144.9399 *        -5 * 1610851371.125750 *
*   107153 *        8 *    100994 *        16 *      6174 * 44.821605 * 1016.0985 *        -5 * 1610851980.170059 *
*   107293 *        0 *    100995 *         0 *       845 * 32.671588 * 1003.7653 *        -5 * 1610853990.052933 *
